frame,track_id,violation_type,vehicle_type,signal_state,timestamp
740,42,Rash Driving,bus,GREEN,2026-02-13T18:20:13
744,36,Rash Driving,bus,GREEN,2026-02-13T18:20:13
744,37,Rash Driving,car,GREEN,2026-02-13T18:20:13
752,29,Rash Driving,bike,RED,2026-02-13T18:20:13
752,43,Rash Driving,bike,RED,2026-02-13T18:20:13
756,27,Rash Driving,car,RED,2026-02-13T18:20:13
768,35,Rash Driving,car,RED,2026-02-13T18:20:14
772,36,Rash Driving,bus,RED,2026-02-13T18:20:14
772,37,Rash Driving,car,RED,2026-02-13T18:20:14
780,41,Red Light Jump,car,RED,2026-02-13T18:20:14
784,27,Rash Driving,car,RED,2026-02-13T18:20:15
784,44,Rash Driving,bike,RED,2026-02-13T18:20:15
796,35,Rash Driving,car,RED,2026-02-13T18:20:15
796,41,Rash Driving,car,RED,2026-02-13T18:20:15
800,43,Rash Driving,bike,RED,2026-02-13T18:20:15
804,36,Rash Driving,bus,RED,2026-02-13T18:20:15
804,42,Red Light Jump,truck,RED,2026-02-13T18:20:15
808,37,Red Light Jump,car,RED,2026-02-13T18:20:15
812,27,Rash Driving,car,RED,2026-02-13T18:20:16
812,29,Rash Driving,bike,RED,2026-02-13T18:20:16
812,45,Rash Driving,bike,RED,2026-02-13T18:20:16
